Year,Num.Year,Site,Initials.Site,Site.Type,Num.SiteType,Point,Point.Type,Species,Devel.Guild,Total,Round
1999,2,Cedar River Watershed,CR,Reserve,1,8,Forest,WETA,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,CBCH,1,2,1
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,GCKI,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,SPTO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,AMRO,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,BCCH,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,BRCR,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,HAFL,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,SWTH,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,WETA,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,AMRO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,BRCR,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,DEJU,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,PAWR,1,2,3
1999,2,Cougar Mountain Park,LF,Reserve,1,1,Forest,SPTO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,SWTH,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,AMRO,2,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,BRCR,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,DEJU,2,3,4
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,PAWR,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,SPTO,2,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,1,Forest,SWTH,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,AMRO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,CBCH,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,DEJU,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,HUVI,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,PAWR,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,AMRO,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,BHGR,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,CBCH,1,2,2
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,GCKI,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,PAWR,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,BHGR,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,HAWO,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,SPTO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,BCCH,2,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,PAWR,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,SWTH,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,2,Forest,WIWA,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,CBCH,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,DOWO,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,GCKI,1,2,1
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,PAWR,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,PISI,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,AMRO,2,2,2
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,BHGR,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,PAWR,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,SWTH,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,AMRO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,PSFL,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,SWTH,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,HAWO,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,PAWR,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,3,Forest,SPTO,2,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,BCCH,2,2,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,BEWR,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,DEJU,2,2,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,OCWA,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,PAWR,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,RUHU,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,SPTO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,BHGR,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,SWTH,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,WIWA,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,BTYW,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,RUHU,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,SWTH,1,2,3
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,WIWA,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,BCCH,2,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,BUSH,2,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,4,Forest,SWTH,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,BCCH,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,PAWR,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,RUHU,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,HAWO,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,PAWR,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,SWTH,1,2,2
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,WIWA,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,BHGR,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,PUFI,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,SWTH,1,2,3
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,WAVI,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,WIWA,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,BEWR,2,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,SWTH,1,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,5,Forest,WIWA,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,BCCH,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,PAWR,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,SPTO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,BCCH,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,PISI,2,2,2
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,PSFL,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,SWTH,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,BCCH,2,2,3
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,PISI,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,PSFL,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,SPTO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,AMRO,2,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,CBCH,1,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,6,Forest,SWTH,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,AMRO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,BCCH,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,CBCH,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,GCKI,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,PAWR,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,SPTO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,BHGR,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,PAWR,1,2,2
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,PSFL,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,SWTH,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,BHGR,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,PAWR,1,2,3
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,WETA,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,CBCH,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,DEJU,2,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,PUFI,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,SWTH,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,7,Forest,WIWA,1,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,AMRO,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,BCCH,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,CBCH,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,HUVI,1,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,PAWR,1,3,1
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,PISI,2,1,1
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,AMRO,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,BHGR,2,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,PAWR,1,1,2
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,AMRO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,PAWR,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,PSFL,1,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,SPTO,2,1,3
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,AMRO,2,2,4
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,PSFL,1,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,SOSP,2,1,4
1999,2,Cougar Mountain Park,CM,Reserve,1,8,Forest,SWTH,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,AMRO,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,PAWR,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,SOSP,2,2,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,SWTH,1,2,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,BCCH,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,SOSP,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,SWTH,1,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,AMRO,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,CEDW,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,SOSP,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,SWTH,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,VASW,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,1,Matrix,WIWA,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,BUSH,2,3,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,SOSP,2,2,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,SWTH,1,2,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,WCSP,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,VGSW,2,3,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,WCSP,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,AMCR,3,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,BARS,3,3,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,VGSW,2,4,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,BARS,3,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,VASW,2,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,VGSW,2,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,2,Matrix,WCSP,2,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,BHGR,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,DEJU,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,PSFL,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,SPTO,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,BTYW,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,PAWR,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,PUFI,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,SPTO,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,AMRO,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,SOSP,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,SPTO,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,STJA,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,DEJU,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,PSFL,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,SPTO,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,3,Forest,SWTH,1,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,AMRO,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,BHGR,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,BTYW,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,PAWR,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,SWTH,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,BTYW,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,PAWR,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,PSFL,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,WAVI,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,WETA,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,WIWA,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,BCCH,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,BHGR,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,PAWR,1,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,SOSP,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,SWTH,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,WIWA,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,PSFL,1,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,4,Forest,SWTH,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,AMCR,3,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,VGSW,2,5,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,AMCR,3,2,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,VGSW,2,6,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,WIFL,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,VGSW,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,WCSP,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,BARS,3,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,5,Matrix,VGSW,2,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,ANHU,3,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,GCKI,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,PAWR,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,SWTH,1,2,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,AMRO,2,2,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,BCCH,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,BRCR,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,PAWR,1,2,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,PSFL,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,AMRO,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,CBCH,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,CEDW,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,HAWO,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,PUFI,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,DEJU,2,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,6,Forest,PAWR,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,7,Matrix,AMCR,3,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,7,Matrix,AMCR,3,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,7,Matrix,HOFI,3,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,7,Matrix,AMCR,3,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,7,Matrix,VGSW,2,2,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,7,Matrix,RECR,1,1,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,DEJU,2,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,PAWR,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,RBSA,1,1,1
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,BHGR,2,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,BTYW,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,HAWO,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,PAWR,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,PUFI,1,1,2
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,BHGR,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,PAWR,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,SPTO,2,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,WETA,1,1,3
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,PAWR,1,2,4
1999,2,Issaquah Highlands,IH,Prepost_PCD,3,8,Forest,TOWA,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,AMRO,2,1,1
1999,2,Lee Forest,LF,Reserve,1,1,Forest,BHCO,3,1,1
1999,2,Lee Forest,LF,Reserve,1,1,Forest,BRCR,1,1,1
1999,2,Lee Forest,LF,Reserve,1,1,Forest,BTYW,1,1,1
1999,2,Lee Forest,LF,Reserve,1,1,Forest,CBCH,1,2,1
1999,2,Lee Forest,LF,Reserve,1,1,Forest,PAWR,1,1,1
1999,2,Lee Forest,LF,Reserve,1,1,Forest,AMRO,2,2,2
1999,2,Lee Forest,LF,Reserve,1,1,Forest,BHCO,3,1,2
1999,2,Lee Forest,LF,Reserve,1,1,Forest,OSFL,2,1,2
1999,2,Lee Forest,LF,Reserve,1,1,Forest,SPTO,2,1,2
1999,2,Lee Forest,LF,Reserve,1,1,Forest,SWTH,1,1,2
1999,2,Lee Forest,LF,Reserve,1,1,Forest,WEWP,2,1,2
1999,2,Lee Forest,LF,Reserve,1,1,Forest,AMRO,2,1,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,BTYW,1,1,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,OSFL,2,1,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,PAWR,1,2,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,PSFL,1,1,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,SPTO,2,2,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,SWTH,1,2,3
1999,2,Lee Forest,LF,Reserve,1,1,Forest,CBCH,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,CBCH,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,GCKI,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,PAWR,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,PAWR,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,PSFL,1,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,SPTO,2,1,4
1999,2,Lee Forest,LF,Reserve,1,1,Forest,SWTH,1,1,4
1999,2,Lee Forest,LF,Reserve,1,2,Forest,PAWR,1,1,1
1999,2,Lee Forest,LF,Reserve,1,2,Forest,BHCO,3,1,2
1999,2,Lee Forest,LF,Reserve,1,2,Forest,CBCH,1,1,2
1999,2,Lee Forest,LF,Reserve,1,2,Forest,PAWR,1,1,2
1999,2,Lee Forest,LF,Reserve,1,2,Forest,BHCO,3,1,3
1999,2,Lee Forest,LF,Reserve,1,2,Forest,GCKI,1,2,3
1999,2,Lee Forest,LF,Reserve,1,2,Forest,PAWR,1,1,3
1999,2,Lee Forest,LF,Reserve,1,2,Forest,PAWR,1,1,4
1999,2,Lee Forest,LF,Reserve,1,2,Forest,PSFL,1,1,4
1999,2,Lee Forest,LF,Reserve,1,2,Forest,STJA,1,1,4
1999,2,Lee Forest,LF,Reserve,1,3,Forest,BRCR,1,1,1
1999,2,Lee Forest,LF,Reserve,1,3,Forest,PAWR,1,1,1
1999,2,Lee Forest,LF,Reserve,1,3,Forest,PSFL,1,1,1
1999,2,Lee Forest,LF,Reserve,1,3,Forest,AMRO,2,2,2
1999,2,Lee Forest,LF,Reserve,1,3,Forest,BRCR,1,1,2
1999,2,Lee Forest,LF,Reserve,1,3,Forest,GCKI,1,2,2
1999,2,Lee Forest,LF,Reserve,1,3,Forest,PAWR,1,1,2
1999,2,Lee Forest,LF,Reserve,1,3,Forest,SPTO,2,1,2
1999,2,Lee Forest,LF,Reserve,1,3,Forest,BRCR,1,1,3
1999,2,Lee Forest,LF,Reserve,1,3,Forest,BTYW,1,1,3
1999,2,Lee Forest,LF,Reserve,1,3,Forest,CBCH,1,2,3
1999,2,Lee Forest,LF,Reserve,1,3,Forest,GCKI,1,1,3
1999,2,Lee Forest,LF,Reserve,1,3,Forest,PAWR,1,1,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,PSFL,1,1,1
1999,2,Lee Forest,LF,Reserve,1,4,Forest,AMRO,2,1,2
1999,2,Lee Forest,LF,Reserve,1,4,Forest,PAWR,1,2,2
1999,2,Lee Forest,LF,Reserve,1,4,Forest,PSFL,1,1,2
1999,2,Lee Forest,LF,Reserve,1,4,Forest,SPTO,2,1,2
1999,2,Lee Forest,LF,Reserve,1,4,Forest,SWTH,1,1,2
1999,2,Lee Forest,LF,Reserve,1,4,Forest,AMRO,2,1,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,PSFL,1,1,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,SPTO,2,2,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,STJA,1,1,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,SWTH,1,1,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,WIWA,1,1,3
1999,2,Lee Forest,LF,Reserve,1,4,Forest,PAWR,1,1,4
1999,2,Lee Forest,LF,Reserve,1,4,Forest,PSFL,1,1,4
1999,2,Lee Forest,LF,Reserve,1,4,Forest,SPTO,2,1,4
1999,2,Lee Forest,LF,Reserve,1,4,Forest,SWTH,1,1,4
1999,2,Lee Forest,LF,Reserve,1,4,Forest,WIWA,1,1,4
1999,2,Montare,MO,Prepost_CD,2,1,Forest,AMRO,2,1,1
1999,2,Montare,MO,Prepost_CD,2,1,Forest,PAWR,1,1,1
1999,2,Montare,MO,Prepost_CD,2,1,Forest,SPTO,2,2,1
1999,2,Montare,MO,Prepost_CD,2,1,Forest,BEWR,2,1,2
1999,2,Montare,MO,Prepost_CD,2,1,Forest,HOFI,3,1,2
1999,2,Montare,MO,Prepost_CD,2,1,Forest,PAWR,1,1,2
1999,2,Montare,MO,Prepost_CD,2,1,Forest,PSFL,1,1,2
1999,2,Montare,MO,Prepost_CD,2,1,Forest,WIWA,1,1,2
1999,2,Montare,MO,Prepost_CD,2,1,Forest,BHCO,3,1,3
1999,2,Montare,MO,Prepost_CD,2,1,Forest,BHGR,2,2,3
1999,2,Montare,MO,Prepost_CD,2,1,Forest,PAWR,1,1,3
1999,2,Montare,MO,Prepost_CD,2,1,Forest,PAWR,1,1,4
1999,2,Montare,MO,Prepost_CD,2,1,Forest,SPTO,2,2,4
1999,2,Montare,MO,Prepost_CD,2,1,Forest,WIWA,1,1,4
1999,2,Montare,MO,Prepost_CD,2,2,Forest,PAWR,1,1,1
1999,2,Montare,MO,Prepost_CD,2,2,Forest,AMRO,2,1,2
